ChEMBL_ID,SMILES
CHEMBL17145,Clc1ccc2c(c1)N=C(N1CCNCC1)C(c1ccccc1)=CC2.O=C(O)/C=C/C(=O)O
CHEMBL19167,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(N)CC2.O=C(O)C(O)C(O)C(=O)O
CHEMBL282944,COc1cc(N(C)C)c(Cl)cc1C(=O)NCC1CCCN1C1CCCCC1.O=C(O)C(=O)O
CHEMBL21190,O=S(=O)(NS(=O)(=O)N1CCc2c(Cl)cccc2C1)N1CCc2c(Cl)cccc2C1
CHEMBL21433,O=S(=O)(NS(=O)(=O)N1CCc2cc(Cl)ccc2C1)N1CCc2cc(Cl)ccc2C1
CHEMBL278290,O=S(=O)(NS(=O)(=O)N1CCc2cccc(Cl)c2C1)N1CCc2cccc(Cl)c2C1
CHEMBL442530,O=S(=O)(NS(=O)(=O)N1CCc2ccc(Cl)cc2C1)N1CCc2ccc(Cl)cc2C1
CHEMBL279905,C[N+](C)(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.[I-]
CHEMBL688,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
CHEMBL442065,COc1ccccc1N1CCN(CCCCNC(=O)c2ccco2)CC1.O=C(O)/C=C/C(=O)O
CHEMBL23505,COc1ccccc1N1CCN(CCCCNC(=O)c2cccn2C)CC1.O=C(O)/C=C/C(=O)O
CHEMBL262636,Cc1onc(-c2ccccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-].[Na+]
CHEMBL26102,CCN1C(=O)c2c(nc(C(=O)NC)n2Cc2ccc(OC)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12
CHEMBL286723,CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(O)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12
CHEMBL282114,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(O)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12
CHEMBL280581,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3C4CCC3CNC4)nc21.CS(=O)(=O)O
CHEMBL26325,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CCC(C3)N4)nc21.CS(=O)(=O)O
CHEMBL27177,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(CF)C3)nc21.CS(=O)(=O)O
CHEMBL430739,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3CC4CC3CN4)cc21.CS(=O)(=O)O
CHEMBL26024,CN1C2CCC1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C(C)(C)C)C2.CS(=O)(=O)O
CHEMBL27427,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3C[C@@H](CN)[C@H](F)C3)nc21.CS(=O)(=O)O
CHEMBL284635,CS(=O)(=O)O.C[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C[C@@H]1N
CHEMBL282588,CS(=O)(=O)O.C[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C[C@H]1N
CHEMBL25851,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3C[C@@H](N)[C@H](F)C3)nc21.CS(=O)(=O)O
CHEMBL283015,CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(N3C[C@@H](N)[C@@H](F)C3)nc21.CS(=O)(=O)O
CHEMBL285601,CC[C@H]1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C(C)(C)C)C[C@@H]1N.CS(=O)(=O)O
CHEMBL27521,Cc1cc2c(cc1Cl)N(C(=O)CN1CCN(CCO)CC1)c1ccccc1N(C)S2(=O)=O
CHEMBL32047,CN1C2CC[C@@H]1C[C@H](OC(=O)c1ccccc1)C2C(=O)OCc1ccccc1.O=C(O)/C=C/C(=O)O
CHEMBL283233,COc1cc(N(C)C)c(Cl)cc1C(=O)NCC1CN(Cc2ccccc2)CCO1.O=C(O)/C=C/C(=O)O
CHEMBL31864,COc1cc(N)c(Cl)cc1C(=O)N(C)CC1CN(Cc2ccccc2)CCO1.O=C(O)/C=C/C(=O)O
CHEMBL30478,CN(C)c1c(Cl)cc(C(=O)NCC2CN(Cc3ccccc3)CCO2)c(O)c1Cl.O=C(O)C(=O)O
CHEMBL283601,COc1ccccc1C(=O)NCC1CN(Cc2ccccc2)CCO1.O=C(O)/C=C/C(=O)O
CHEMBL417667,CNc1cc(OC)c(C(=O)NCC2CN(Cc3ccccc3)CCO2)cc1Cl.O=C(O)/C=C/C(=O)O
CHEMBL30772,CN(C)c1cc(O)c(C(=O)NCC2CN(Cc3ccccc3)CCO2)cc1Cl.O=C(O)C(=O)O
CHEMBL30610,COc1cc(C(=O)NCC2CN(Cc3ccccc3)CCO2)cc(OC)c1OC.O=C(O)C(=O)O
CHEMBL30461,O=C(NCC1CN(Cc2ccccc2)CCO1)c1ccc2c(c1)OCO2.O=C(O)/C=C/C(=O)O
CHEMBL30394,O=C(NCC1CN(Cc2ccccc2)CCO1)c1cccc2c1OCO2.O=C(O)/C=C/C(=O)O
CHEMBL33502,CC(=O)[O-].CCn1c(=O)/c(=C2\Sc3ccccc3N2C)s/c1=C\C1=[N+](CC)CCS1
CHEMBL33122,CC(=O)[O-].CCn1c(=O)/c(=C2\SC3=C(CCCC3)N2C)s/c1=C\c1scc[n+]1CC
CHEMBL35263,O=C(O)CN1C(=O)c2cc(Cl)ccc2N(Cc2ccc(Br)cc2F)[S+]1[O-]
CHEMBL289115,CN1C2CCC1CC(NC(=O)NC(=O)c1ccccc1OCC1CC1)C2.O=C(O)/C=C\C(=O)O
CHEMBL39934,CC(C)CCOc1ccccc1C(=O)NC(=O)NC1CC2CCC(C1)N2C.O=C(O)C(=O)O
CHEMBL39621,CC(C)COc1ccccc1C(=O)NC(=O)NC1CC2CCC(C1)N2C.O=C(O)/C=C/C(=O)O
CHEMBL431499,COc1ccccc1C(=O)NC(=O)NC1CC2CCCC(C1)N2C.Cc1ccc(S(=O)(=O)O)cc1
CHEMBL37239,CC(C)Oc1ccccc1C(=O)NC(=O)NC1CC2CCC(C1)N2C.O=C(O)/C=C\C(=O)O
CHEMBL43128,COc1cc(NC(C)CCCN)c2ncccc2c1.O=P(O)(O)O.O=P(O)(O)O
CHEMBL843,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1.O=C(O)/C=C\C(=O)O
CHEMBL42338,Cl.Cl.c1cc(N2CCN(c3ccc(C4=NCCCN4)cc3)CC2)ccc1C1=NCCCN1
CHEMBL43268,CCN(CC)CCn1sc2cc(C)cc(C)c2c1=O.O=S(=O)(O)c1ccc2ccccc2c1
CHEMBL45423,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(F)(CNCc2cccc(N3CCC3)n2)CC1
CHEMBL295677,Cc1nn(-c2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c(C)c1Br
CHEMBL296504,COc1ccc(N2C[C@H](CN3CCC(O)(c4ccc5c(c4)OC(C)(C)O5)CC3)OC2=O)cc1
CHEMBL297818,CCN(CC)CC1CCCCN1CC(=O)N1c2cc(Cl)ccc2C(=O)Nc2cccnc21
CHEMBL49721,CCN(CC)CC1CCCCN1CC(=O)N1c2ccc(Cl)cc2C(=O)Nc2cccnc21
CHEMBL44773,CN(CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21)C1CCCCC1
CHEMBL297933,COc1cccc2c1CC1(C2)C[C@@]2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)C1=O
CHEMBL299647,C(CN1CC[N+]2(CCCC2)CC1)CN1CC[N+]2(CCCC2)CC1.[Br-].[Br-]
CHEMBL50713,COc1ccc2c(c1)CC1(C2)C[C@@]2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)C1=O
CHEMBL299400,O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3
CHEMBL50684,C[C@H]1CC(=O)CC23CCN(CC4CCC4)C(Cc4ccc(O)cc42)[C@H]13.O=C(O)C(O)C(O)C(=O)O
CHEMBL300737,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)[C@@H]2C(=O)[O-].[Na+]
CHEMBL52627,CS(=O)(=O)Nc1ccc2c(c1)C(O)CC1(CCN(C3CCc4cc(C#N)ccc4C3)CC1)O2
CHEMBL52977,COc1cccc(C(=O)N(C)C2CCCC[C@H]2N(C)C)c1.Cc1ccc(S(=O)(=O)O)cc1
CHEMBL293052,C=CCN(C)[C@@H]1CCCCC1N(C)C(=O)c1ccc(Cl)c(Cl)c1.CS(=O)(=O)O
CHEMBL293265,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N2CCOCC2)c1.CS(=O)(=O)O
CHEMBL58510,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O
CHEMBL60041,CCn1c(=O)c2[nH]c(Cc3ccc(Br)cc3)nc2n(CC(C)C)c1=O.O=C(O)C(F)(F)F
CHEMBL61875,CC(C)Cn1c(=O)[nH]c(=O)c2[nH]c(Cc3ccc(Br)cc3)nc21.O=C(O)C(F)(F)F
CHEMBL59727,CC(C)Cn1c(=O)n(C)c(=O)c2[nH]c(Cc3ccc(Br)cc3)nc21.O=C(O)C(F)(F)F
CHEMBL277567,CC(C)N(C(=O)N1CCN(C(=O)N(c2ccccc2)c2ccccc2)[C@H](C(=O)O)C1)C(C)C
CHEMBL64223,Cc1ccc(Cl)cc1N1CCN(CC(=O)NC2c3c(O)c(C)cc(C)c3CC2(C)C)CC1
CHEMBL302392,Cc1ccc(N2CCN(CC(=O)NC3c4c(O)c(C)cc(C)c4CC3(C)C)CC2)cc1Cl
CHEMBL59935,COc1cccc(N2CCN(CC(=O)NC3c4c(c(C)cc(C)c4OC)CC3(C)C)CC2)c1
CHEMBL64119,CC(C)Oc1cccnc1N(C)C1CCN(Cc2ccccc2)CC1.O=C(O)/C=C\C(=O)O
CHEMBL431551,CCNC(=O)CC1C(=O)N(Cc2ccc(Br)cc2F)C(=O)c2ccc(F)cc21
CHEMBL64263,O=C(O)/C=C/C(=O)O.O=C(O)c1ccc2c(c1)/C(=C/CN1CCOCC1)c1ccccc1CO2
CHEMBL62505,CN1CCN(C/C=C2\c3ccccc3COc3ccc(C(=O)O)cc32)CC1.O=C(O)/C=C/C(=O)O
CHEMBL304223,O=C(O)/C=C/C(=O)O.O=C(O)c1ccc2c(c1)/C(=C\CCN1CCCC1)c1ccccc1CO2
CHEMBL264979,CN(C)CC/C=C1/c2ccccc2COc2ccc(/C=C/C(=O)O)cc21.O=C(O)/C=C/C(=O)O
CHEMBL273716,CN1CCN(C/C=C2\c3ccccc3COc3ccc(CC(=O)O)cc32)CC1.O=C(O)/C=C/C(=O)O
CHEMBL63746,O=C(O)/C=C/C(=O)O.O=C(O)c1ccc2c(c1)/C(=C/CN1CCSCC1)c1ccccc1CO2
CHEMBL63596,CCN(CC)CC/C=C1/c2ccccc2COc2ccc(C(=O)O)cc21.O=C(O)/C=C/C(=O)O
CHEMBL292334,CN1CC2CCC1CC2OC(=O)n1c(=O)[nH]c2ccccc21.O=C(O)CC(O)(CC(=O)O)C(=O)O
CHEMBL303463,CN1C2CCCC1CC(OC(=O)n1c(=O)[nH]c3ccccc31)C2.O=C(O)CC(O)(CC(=O)O)C(=O)O
CHEMBL431363,COc1cccc2c(C(=O)NC3C(C)(C)[C@@H]4CC[C@@]3(C)C4)c(C)n(CCN3CCOCC3)c12
CHEMBL445361,CC(=O)NC[C@H]1CN(c2ccc(/C=C(\Br)c3c(C)oc[n+]3C)c(F)c2)C(=O)O1
CHEMBL67840,COc1ccncc1/C(Br)=C/c1ccc(N2C[C@H](CNC(C)=O)OC2=O)cc1F
CHEMBL69975,CC(=O)NC[C@H]1CN(c2ccc(/C=C(\Br)c3cncc(C#N)c3)c(F)c2)C(=O)O1
CHEMBL67161,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(CC(C)=O)[C@H]23)OCO4)cc(OC)c1OC
CHEMBL69498,COc1cc(OC2CCNCC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1
CHEMBL303022,CC1(C)Oc2ccc(C#N)cc2C(N2CC[N+](C)(C)CC2=O)[C@@H]1O.[I-]
CHEMBL308997,CN(C)CCNC1=CC2=NCCc3c[nH]c(c32)C1=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL72625,O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C1C(NCCN2CCCC2)=CC2=NCCc3c[nH]c1c32
CHEMBL303468,C[C@@](O)(C(=O)Nc1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1Cl)C(F)(F)F
CHEMBL80741,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(Br)c1
CHEMBL309858,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCCNC3=Nc4ccccc4OC3)CC2)cc1
CHEMBL80645,O=C(O)/C=C/C(=O)O.c1cnc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL80627,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL310311,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL309843,O=C(O)/C=C/C(=O)O.c1cnc(N2CCN(CCCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL432750,COc1cccc2c(C(=O)N[C@@H]3C4(C)CCC(C4)C3(C)C)c(C)n(CCN3CCOCC3)c12
CHEMBL311216,Cc1noc(NS(=O)(=O)c2cc(Br)ccc2Br)c1Br
CHEMBL80655,O=C(O)/C=C/C(=O)O.c1cnc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL412665,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)cc1
CHEMBL80711,COc1ccccc1N1CCN(CCCNC2=Nc3ccccc3OC2)CC1.O=C(O)/C=C/C(=O)O
CHEMBL80439,COc1cccc2c(C(=O)N[C@H]3C4(C)CCC(C4)C3(C)C)c(C)n(CCN3CCOCC3)c12
CHEMBL311824,O=C(CN1CCCCC1)N1CCC(CNc2nc3c(s2)CCOc2ccc(F)cc2-3)CC1
CHEMBL79302,O=C(CN1CCOCC1)N1CCC(CNc2nc3c(s2)CCOc2ccc(F)cc2-3)CC1
CHEMBL79714,CN1CCN(CC(=O)N2CCC(CNc3nc4c(s3)CCCc3ccc(F)cc3-4)CC2)CC1
CHEMBL81586,O=C(CN1CCOCC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
CHEMBL79899,O=C(NCC1CCNCC1)[C@@H]1CC[C@H]2[C@@H](OCc3ccccc3)CCC(=O)N12.O=C(O)C(F)(F)F
CHEMBL312630,NCc1ccc(CNC(=O)[C@@H]2CC[C@H]3[C@@H](OCc4ccccc4)CCC(=O)N23)cc1.O=C(O)C(F)(F)F
CHEMBL82080,O=C(CN1CCCCC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
CHEMBL310879,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)c1ccc(C(=O)c2ccccc2)cc1
CHEMBL83701,Oc1c(I)cc(CCc2ccncc2)cc1I
CHEMBL83984,COC(=O)N(CC(=O)O)C(=O)c1c(Br)ccc2c(C(F)(F)F)c(OC)ccc12
CHEMBL85564,O=C(CC1CCNCC1)N1CCN(C2c3ccc(Cl)cc3SCc3cccnc32)CC1
CHEMBL315339,CN1Cc2cccnc2C(N2CCN(C(=O)CC3CCNCC3)CC2)c2ccc(Cl)cc21
CHEMBL83406,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2
CHEMBL83580,O=C(O)/C=C\C(=O)O.O=C1NC(=O)/C(=C/c2ccc(OCC3CN(c4ccccn4)CCO3)cc2)S1
CHEMBL84628,O=C(O)/C=C\C(=O)O.O=C1NC(=O)/C(=C/c2ccc(OC[C@@H]3CCCN3c3ccccn3)cc2)S1
CHEMBL85912,O=C(O)/C=C\C(=O)O.O=C1NC(=O)C(Cc2ccc(OC[C@@H]3CCCN3c3ccccn3)cc2)S1
CHEMBL315033,COC(=O)[C@]12CCCN1C(=O)[C@](Cc1ccc3ccccc3c1)(NC(=O)OC(C)(C)C)CC2
CHEMBL89603,CCOC(C)=O.COC1(c2cc(F)cc(OCc3cc4ccccc4nc3O)c2)CCOCC1
CHEMBL89087,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1[C@@H](NC(=O)C(F)(F)F)CC2
CHEMBL90132,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)c4cc(C#N)no4)CC3)c(F)c2)C(=O)O1
CHEMBL91327,CC(=O)NC[C@H]1CN(c2ccc(N3CCN(C(=O)c4cc(Cl)no4)CC3)c(F)c2)C(=O)O1
CHEMBL316314,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)sc2c1CCC2
CHEMBL328961,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(F)cc2Cl)sc2c1CCC2
CHEMBL92119,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)c(Cl)cc2Cl)sc2c1CCC2
CHEMBL315584,N#Cc1c(NC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2Cl)sc2c1CCCC2
CHEMBL91823,CCOc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1sc2c(c1C#N)CCC2
CHEMBL91833,CN(C)c1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)Nc1sc2c(c1C#N)CCC2
CHEMBL433178,C/C(=C\c1ncc(C(=O)O)n1S(=O)(=O)N(C)C)c1cc2c(cc1C)C(C)(C)CCC2(C)C
CHEMBL329317,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1ccccc1C(F)(F)F
CHEMBL92527,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1ccc(C(F)(F)F)cc1
CHEMBL92410,O=C1NCCCN1CCN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1
CHEMBL329743,O=C1NCCN1CCCN1CCN(C2CC(c3ccc(F)cc3)c3cc(Cl)ccc32)CC1
CHEMBL92673,O=C(O)C(=O)O.O=C(c1ccc(F)cc1)C1CCN(CCC2Cc3sccc3C2=O)CC1
CHEMBL329012,O=C(O)/C=C\C(=O)O.O=C1Cc2cc3c(CCC4CCN(Cc5ccccc5)CC4)noc3cc2N1
CHEMBL94501,CC1(C)N=C(N)N=C(N)N1c1ccc(OCc2cccc(C(=O)N3CCCC3)c2)c(Cl)c1
CHEMBL95297,COc1c(N2C[C@@H](N)[C@H](C(F)(F)F)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12.O=C(O)C(F)(F)F
CHEMBL99401,OC1(c2ccc3c(c2)OCO3)CCC(N2CCN(Cc3cccc(Br)c3)CC2)CC1
CHEMBL97903,CC(C)n1c(=O)n(C(=O)NCCN2CC[N+](C)(C)CC2)c2ccccc21.[I-]
CHEMBL95968,CCCC[N+]1(C)CCN(CCNC(=O)n2c(=O)n(C(C)C)c3ccccc32)CC1.[I-]
CHEMBL98412,OC1(c2ccc3c(c2)OCO3)CCC(N2CCN(Cc3ccccc3Br)CC2)CC1
CHEMBL95994,Cc1c(C)c2c(c(C)c1O)CCC(C)(CC[S+](C)C)O2.Cc1ccc(S(=O)(=O)[O-])cc1
CHEMBL329473,C=C(C)CN1CCC23c4c5ccc(OC)c4O[C@H]2C(=O)C2(Cc4ccccc4C2)C[C@@]3(O)C1C5
CHEMBL317220,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CC[N+](C)(C)C)O2.Cc1ccc(S(=O)(=O)[O-])cc1
CHEMBL95570,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(CC[N+](C)(C)C)O2.Cc1ccc(S(=O)(=O)[O-])cc1
CHEMBL99134,Cc1c(C)c2c(c(C)c1O)CCC(C)(CC[N+](C)(C)C)O2.Cc1ccc(S(=O)(=O)[O-])cc1
CHEMBL410909,COc1ccc2c(c1O)C13CCN(C)C(C2)C12C=CC1(OC)[C@H]3N=C(c3ccccc3)[C@]1(C)C2
CHEMBL100971,Cc1ncccc1C(C#N)N1CCN(C(=O)CC(NC(=O)N2CCCC2)c2ccccc2)CC1
CHEMBL319363,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(N)(=O)=O)cc2Br)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL320436,Cc1cc(C)[n+](CC(=O)/N=c2/sc(S(N)(=O)=O)nn2C)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL103407,Cc1cc(C)[n+](CC(=O)NCCc2ccc(S(N)(=O)=O)cc2)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL554264,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(N)(=O)=O)cc2F)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL102656,Cc1cc(C)[n+](CC(=O)Nc2ccc(S(N)(=O)=O)cc2Cl)c(C)c1.[O-][Cl+3]([O-])([O-])[O-]
CHEMBL103791,CCCN1C(=O)C(NC(=O)Nc2cccc(OC)c2)N=C(N2CCN(C)CC2)c2ccccc21
CHEMBL102633,CCCN1C(=O)C(NC(=O)Nc2cccc(CC)c2)N=C(N2CCN(C)CC2)c2ccccc21
CHEMBL102590,Cc1cc2c(cc1C(=O)N1CCC(N(C)CCc3ccccc3)CC1)CCC(=O)N2.O=C(O)C(=O)O
CHEMBL102579,CCc1cc(C(=O)N2CCC(N(C)CCc3ccccc3)CC2)cc2c1NC(=O)CC2.O=C(O)C(=O)O
CHEMBL101694,O=C1[C@@H]2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)[C@]3(O)C[C@]12CCc1ccccc1C2
CHEMBL105081,O=C1[C@@H]2Oc3c(O)ccc4c3C23CCN(CC2CC2)C(C4)[C@]3(O)C[C@@]12CCc1ccccc1C2
CHEMBL107772,Cc1ccccc1N1CCN(C(=O)Oc2ccc(Cl)c(N3CCN(C)CC3)c2)CC1.O=C(O)/C=C/C(=O)O
CHEMBL105970,COc1ccc(NC(=O)N2CCN(c3ccccc3C)CC2)cc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O
CHEMBL325131,COc1ccc(NC(=O)N2CCN(c3ccccc3)CC2)cc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O
CHEMBL106807,Cc1ccccc1N1CCN(C(=O)COc2ccc(Cl)c(N3CCN(C)CC3)c2)CC1.O=C(O)/C=C/C(=O)O
CHEMBL110601,COc1ccc(NCC(=O)N2CCN(c3ccccc3C)CC2)cc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O
