ChEMBL_ID,SMILES
CHEMBL67161,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(CC(C)=O)[C@H]23)OCO4)cc(OC)c1OC
CHEMBL69498,COc1cc(OC2CCNCC2)ccc1C(=O)N1CCC(N2C(=O)OCc3ccccc32)CC1
CHEMBL303022,CC1(C)Oc2ccc(C#N)cc2C(N2CC[N+](C)(C)CC2=O)[C@@H]1O.[I-]
CHEMBL308997,CN(C)CCNC1=CC2=NCCc3c[nH]c(c32)C1=O.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F
CHEMBL72625,O=C(O)C(F)(F)F.O=C(O)C(F)(F)F.O=C1C(NCCN2CCCC2)=CC2=NCCc3c[nH]c1c32
CHEMBL303468,C[C@@](O)(C(=O)Nc1ccc(C(=O)N2CCN(c3ccccn3)CC2)cc1Cl)C(F)(F)F
CHEMBL80741,O=C(O)C1Nc2cc(Cl)cc(Cl)c2S(=O)(=O)N1Cc1cccc(Br)c1
CHEMBL309858,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCCNC3=Nc4ccccc4OC3)CC2)cc1
CHEMBL80645,O=C(O)/C=C/C(=O)O.c1cnc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL80627,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL310311,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL309843,O=C(O)/C=C/C(=O)O.c1cnc(N2CCN(CCCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL432750,COc1cccc2c(C(=O)N[C@@H]3C4(C)CCC(C4)C3(C)C)c(C)n(CCN3CCOCC3)c12
CHEMBL311216,Cc1noc(NS(=O)(=O)c2cc(Br)ccc2Br)c1Br
CHEMBL80655,O=C(O)/C=C/C(=O)O.c1cnc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)nc1
CHEMBL412665,O=C(O)/C=C/C(=O)O.c1ccc(N2CCN(CCCNC3=Nc4ccccc4OC3)CC2)cc1
CHEMBL80711,COc1ccccc1N1CCN(CCCNC2=Nc3ccccc3OC2)CC1.O=C(O)/C=C/C(=O)O
CHEMBL80439,COc1cccc2c(C(=O)N[C@H]3C4(C)CCC(C4)C3(C)C)c(C)n(CCN3CCOCC3)c12
CHEMBL311824,O=C(CN1CCCCC1)N1CCC(CNc2nc3c(s2)CCOc2ccc(F)cc2-3)CC1
CHEMBL79302,O=C(CN1CCOCC1)N1CCC(CNc2nc3c(s2)CCOc2ccc(F)cc2-3)CC1
CHEMBL79714,CN1CCN(CC(=O)N2CCC(CNc3nc4c(s3)CCCc3ccc(F)cc3-4)CC2)CC1
CHEMBL81586,O=C(CN1CCOCC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
CHEMBL79899,O=C(NCC1CCNCC1)[C@@H]1CC[C@H]2[C@@H](OCc3ccccc3)CCC(=O)N12.O=C(O)C(F)(F)F
CHEMBL312630,NCc1ccc(CNC(=O)[C@@H]2CC[C@H]3[C@@H](OCc4ccccc4)CCC(=O)N23)cc1.O=C(O)C(F)(F)F
CHEMBL82080,O=C(CN1CCCCC1)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1
CHEMBL310879,C[C@@H]1CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@H](C)CN1C(=O)c1ccc(C(=O)c2ccccc2)cc1
CHEMBL83701,Oc1c(I)cc(CCc2ccncc2)cc1I
CHEMBL83984,COC(=O)N(CC(=O)O)C(=O)c1c(Br)ccc2c(C(F)(F)F)c(OC)ccc12
CHEMBL85564,O=C(CC1CCNCC1)N1CCN(C2c3ccc(Cl)cc3SCc3cccnc32)CC1
CHEMBL315339,CN1Cc2cccnc2C(N2CCN(C(=O)CC3CCNCC3)CC2)c2ccc(Cl)cc21
CHEMBL83406,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2
CHEMBL83580,O=C(O)/C=C\C(=O)O.O=C1NC(=O)/C(=C/c2ccc(OCC3CN(c4ccccn4)CCO3)cc2)S1
CHEMBL84628,O=C(O)/C=C\C(=O)O.O=C1NC(=O)/C(=C/c2ccc(OC[C@@H]3CCCN3c3ccccn3)cc2)S1
CHEMBL85912,O=C(O)/C=C\C(=O)O.O=C1NC(=O)C(Cc2ccc(OC[C@@H]3CCCN3c3ccccn3)cc2)S1
